timestamp,machine_id,km_post,sleeper_id,lat,lon,operator_id,job_id,firmware_version,pre_level_mm,post_level_mm,pre_align_mm,post_align_mm,gauge_mm,cant_mm,ballast_condition,squeeze_pressure_bar,squeeze_angle_deg,lift_force_kN,align_force_kN,cycle_duration_ms,vibration_peak_g,contactless_duration_ms,energy_compaction_J,void_detected,cycles_per_sleeper,ballast_density_kgm3,ballast_moisture_pct,fouling_index_pct,balast_rigidity_kN_per_mm,engine_hours,engine_rpm,hydraulic_oil_temp_C,tamp_tool_wear_pct,ambient_temp_C,recent_rain_mm,days_since_maintenance,traffic_tonnes_last_month,wim_impact_N,wimdetection_flag,ut_defect_flag,sleeper_material,sleeper_age_years,travel_speed_kmh,travel_direction,tamp_mode,stabilizer_amplitude_mm,pred_settlement_30d_mm,pred_settlement_90d_mm,maintenance_priority_score
2025-01-01 08:54:01,09-3X-PL-001,173+643,S_1000348,28.480212324407088,-107.32111968897505,OP_08,JOB_1148,v1.3.1,-6,0,-6,1,1426,154,medium,108.05,40.79,40.47,26.97,866,0.227,50,1116.85,False,1,1571,7.7,10.9,8.73,7574.5,1624.0,71.3,18.2,24.5,4.9,48,351702,47733,False,False,concrete,10.7,1.68,N,1-tie,6.84,-7.6,-7.25,100.0
2025-01-01 08:54:26,09-3X-PL-001,340+525,S_1000349,20.281426697486317,-99.84123951011227,OP_09,JOB_1149,v1.2.0,-12,-4,-10,-7,1449,140,loose,132.57,48.23,52.34,19.47,895,0.532,7,1968.93,False,4,1501,11.5,10.7,7.04,2896.5,1500.0,57.4,18.05,10.6,75.2,50,631233,53830,False,False,wood,0.7,0.5,N,3-tie,9.32,-3.09,-2.0,100.0
2025-01-01 08:55:05,09-3X-PL-001,186+438,S_1000350,19.419088592061232,-98.13775028014642,OP_10,JOB_1150,v1.4.0,-7,-4,-2,-1,1436,158,saturated,147.45,33.92,56.55,19.91,959,0.737,148,1429.78,False,2,1524,22.6,18.0,9.11,3596.3,1566.0,63.1,11.09,22.9,2.2,49,459272,71640,False,False,concrete,15.3,1.15,N,1-tie,9.17,1.4,3.45,100.0
2025-01-01 08:55:34,09-3X-PL-001,72+783,S_1000351,29.03273087443881,-110.90205612716689,OP_11,JOB_1151,v2.0.0-beta,-8,3,-4,2,1427,152,loose,135.04,41.78,46.37,27.85,730,0.659,97,1392.92,True,4,1504,13.1,15.2,5.16,5719.8,1379.0,73.2,18.23,22.1,0.7,55,285260,60073,False,False,concrete,11.6,0.59,S,1-tie,8.5,-3.41,-6.8,100.0
2025-01-01 08:55:56,09-3X-PL-001,203+054,S_1000352,27.07182483822007,-109.44029984150828,OP_12,JOB_1152,v1.2.0,-8,1,-5,0,1431,156,medium,109.6,38.07,56.06,25.71,867,0.567,18,1499.69,False,2,1622,7.3,4.7,10.43,1088.1,1464.0,57.1,3.11,23.3,2.9,47,522750,52064,False,False,concrete,6.4,1.34,N,1-tie,7.31,-6.23,-12.89,100.0
2025-01-01 08:56:34,09-3X-PL-001,56+336,S_1000353,19.553249988871528,-99.18816388302308,OP_13,JOB_1153,v1.3.1,-11,-6,-9,-2,1419,143,medium,120.68,39.1,39.21,30.21,641,1.049,107,1220.26,False,2,1561,9.0,17.1,7.45,4585.8,1541.0,66.0,14.49,26.5,1.8,39,779771,44267,False,False,concrete,23.5,0.84,N,1-tie,2.64,-2.48,-7.4,100.0
2025-01-01 08:56:55,09-3X-PL-001,288+441,S_1000354,19.451772391206426,-99.15132906299672,OP_14,JOB_1154,v1.3.1,-7,1,-6,-2,1428,162,rigid,109.39,45.06,50.79,24.97,757,0.492,21,2029.25,False,2,1718,5.2,10.5,12.12,7308.6,1300.0,66.1,20.3,6.5,4.5,52,465014,67251,False,False,concrete,22.0,1.42,N,3-tie,-2.15,-1.75,3.79,100.0
2025-01-01 08:57:32,09-3X-PL-001,20+475,S_1000355,19.419088592061232,-98.13775028014642,OP_15,JOB_1155,v1.3.1,0,5,-3,-2,1435,147,contaminated,131.51,40.26,45.94,20.11,615,0.625,109,1525.99,False,1,1459,12.4,30.0,7.72,7207.5,1486.0,64.0,14.75,19.7,3.7,45,375736,70479,False,False,concrete,18.3,0.95,N,3-tie,9.5,-0.93,9.0,100.0
2025-01-01 08:57:55,09-3X-PL-001,263+659,S_1000356,19.60695746835836,-99.18636709487208,OP_16,JOB_1156,v2.0.0-beta,-3,7,-5,-3,1436,148,medium,132.6,40.19,47.17,26.05,757,0.566,2,2124.3,False,3,1610,3.5,5.8,9.64,6050.3,1574.0,69.4,16.29,27.1,1.8,36,515850,57150,False,False,concrete,5.2,1.43,N,3-tie,11.4,-2.93,-8.03,100.0
2025-01-01 08:58:33,09-3X-PL-001,443+184,S_1000357,25.578700003307578,-99.87381114394644,OP_17,JOB_1157,v2.0.0-beta,-5,2,-6,-1,1424,151,rigid,113.0,38.58,58.7,23.38,741,1.07,31,1994.85,False,4,1687,3.1,12.7,14.41,3285.1,1526.0,57.8,8.08,17.3,1.3,50,349534,23455,False,False,concrete,5.9,0.88,N,3-tie,6.99,-2.98,-18.54,100.0
2025-01-01 08:59:05,09-3X-PL-001,418+936,S_1000358,20.629629421394974,-100.29954453277104,OP_18,JOB_1158,v1.3.1,-4,4,0,3,1437,150,medium,110.24,46.93,57.73,19.94,957,0.334,2,2233.9,False,3,1591,9.0,6.0,8.15,3964.5,1622.0,66.9,9.95,9.1,2.3,52,536610,92942,True,False,concrete,15.1,1.1,S,precision,3.69,-3.43,-9.45,100.0
2025-01-01 08:59:30,09-3X-PL-001,441+390,S_1000359,29.094486676164493,-110.92774030733136,OP_19,JOB_1159,v1.2.0,0,6,-9,-10,1432,152,loose,125.39,38.4,45.81,19.18,912,0.76,4,1226.75,False,2,1467,7.8,6.8,5.16,7477.6,1395.0,65.4,15.56,27.5,3.5,44,752245,43003,False,False,concrete,6.2,1.65,S,3-tie,9.03,6.4,11.48,100.0
2025-01-01 09:00:01,09-3X-PL-001,461+024,S_1000360,22.215899382722537,-97.86871941452176,OP_00,JOB_1160,v1.2.0,-9,-3,-6,-3,1437,151,rigid,110.07,40.08,57.2,19.6,867,0.43,33,1899.82,False,1,1680,3.8,1.9,12.04,4346.2,1571.0,69.3,17.86,21.8,3.7,44,552443,63012,False,False,concrete,13.5,1.07,N,precision,4.33,-4.06,-10.8,100.0
2025-01-01 09:00:34,09-3X-PL-001,52+263,S_1000361,19.451772391206426,-99.15132906299672,OP_01,JOB_1161,v1.3.1,-8,-4,-7,-3,1443,139,medium,103.47,37.72,55.2,18.93,692,0.85,2,1772.21,False,3,1584,11.3,5.0,9.43,4461.6,1561.0,62.1,12.35,34.2,0.9,47,698983,27822,False,False,concrete,6.2,0.83,S,1-tie,5.71,-1.76,-8.21,100.0
2025-01-01 09:01:01,09-3X-PL-001,64+373,S_1000362,19.294039046389397,-99.36005158978638,OP_02,JOB_1162,v1.3.1,-7,4,-3,2,1439,154,rigid,119.04,35.21,46.83,19.91,763,0.247,75,1338.3,False,4,1706,5.6,3.4,10.38,1277.5,1455.0,65.4,5.53,7.8,3.4,44,353316,42916,False,False,wood,1.7,0.91,N,3-tie,11.33,-6.22,-7.69,100.0
2025-01-01 09:01:34,09-3X-PL-001,278+503,S_1000363,22.215899382722537,-97.86871941452176,OP_03,JOB_1163,v2.0.0-beta,-10,1,-4,-3,1434,153,medium,131.39,44.55,42.02,25.13,795,0.949,24,1502.95,False,1,1603,8.5,8.7,7.67,2791.4,1636.0,61.3,12.46,7.1,2.9,43,575298,43584,False,False,concrete,7.6,1.02,S,1-tie,9.56,-8.5,-9.8,100.0
2025-01-01 09:01:57,09-3X-PL-001,446+986,S_1000364,19.44630072775489,-101.82804584148836,OP_04,JOB_1164,v1.2.0,-5,2,-5,0,1432,143,void,136.63,44.93,59.81,22.35,962,1.015,190,2832.19,True,3,1491,13.4,8.3,7.82,4807.1,1436.0,64.7,20.36,22.7,3.0,44,607355,66296,False,False,concrete,13.3,1.3,S,3-tie,7.56,-3.47,0.02,100.0
2025-01-01 09:02:26,09-3X-PL-001,487+174,S_1000365,25.2892958329753,-101.08879788451542,OP_05,JOB_1165,v1.3.1,-6,5,-8,-4,1429,142,rigid,111.58,40.8,47.49,30.19,954,0.645,30,1731.34,False,1,1692,7.1,12.4,12.9,1682.9,1360.0,64.3,5.54,24.8,2.2,38,705448,48684,False,False,concrete,51.8,1.32,S,1-tie,3.8,-1.05,-9.94,100.0
2025-01-01 09:03:03,09-3X-PL-001,23+130,S_1000366,22.30239851921803,-100.0429740450566,OP_06,JOB_1166,v1.2.0,-4,-2,-4,0,1426,152,medium,134.6,42.52,48.42,28.65,765,0.369,184,1767.71,False,2,1643,9.2,12.1,10.24,5164.4,1501.0,73.1,12.16,15.6,2.7,49,497065,33047,False,False,concrete,32.8,0.71,N,3-tie,7.16,-4.11,-12.96,100.0
2025-01-01 09:03:32,09-3X-PL-001,177+887,S_1000367,20.570547623000973,-100.55628774018396,OP_07,JOB_1167,v2.0.0-beta,-3,2,-10,-8,1429,152,medium,124.81,45.27,42.54,32.47,1009,0.726,283,1821.09,False,1,1601,7.6,4.8,9.35,5334.2,1505.0,72.6,14.8,27.7,1.0,51,775236,40433,False,False,wood,23.4,1.18,S,3-tie,12.0,-1.14,2.5,100.0
2025-01-01 09:04:04,09-3X-PL-001,106+447,S_1000368,19.51470681910205,-99.09254922289225,OP_08,JOB_1168,v2.0.0-beta,-2,12,-6,-7,1439,156,medium,134.58,38.15,45.59,28.2,925,0.62,24,1600.78,False,3,1593,9.4,14.4,9.33,6797.8,1425.0,67.8,22.87,24.6,4.3,44,421777,66348,False,False,concrete,14.4,0.82,S,3-tie,9.75,-3.36,3.17,100.0
2025-01-01 09:04:31,09-3X-PL-001,377+982,S_1000369,17.69412780881592,-91.20486907694168,OP_09,JOB_1169,v1.4.0,-3,12,-6,-1,1433,156,rigid,120.0,38.75,48.97,33.23,970,0.622,211,1198.43,False,2,1686,10.1,7.9,11.07,2720.4,1552.0,69.4,13.35,29.1,2.0,59,447053,57509,False,False,concrete,5.9,1.24,N,3-tie,9.34,-2.86,-1.26,100.0
2025-01-01 09:05:03,09-3X-PL-001,320+096,S_1000370,19.61179019052244,-99.18522567968438,OP_10,JOB_1170,v1.2.0,-7,-3,-2,-1,1424,161,saturated,142.37,35.5,55.93,21.22,890,0.288,48,1379.75,False,1,1589,18.4,18.0,7.83,2789.8,1473.0,67.5,7.89,30.3,2.4,48,607639,12339,False,False,concrete,11.3,1.19,S,3-tie,2.92,-0.7,3.26,100.0
2025-01-01 09:05:28,09-3X-PL-001,59+944,S_1000371,27.90388479016396,-101.18130965237069,OP_11,JOB_1171,v1.2.0,-7,0,-3,0,1431,146,medium,108.55,43.5,50.6,24.02,935,0.532,100,1520.0,False,1,1609,6.5,10.4,9.56,2909.3,1530.0,64.2,9.84,18.2,0.1,54,624501,48834,False,False,concrete,11.7,0.7,S,1-tie,7.17,-5.83,-8.36,100.0
2025-01-01 09:05:58,09-3X-PL-001,241+761,S_1000372,19.60807313396669,-103.41797634032274,OP_12,JOB_1172,v1.3.1,-8,-8,-3,0,1442,143,saturated,145.69,38.58,49.05,23.43,839,0.673,30,1188.26,False,1,1555,19.0,18.0,7.42,5861.9,1610.0,60.8,12.39,11.7,4.8,33,316222,22268,False,False,concrete,12.1,0.74,N,3-tie,5.96,2.22,-6.43,100.0
2025-01-01 09:06:25,09-3X-PL-001,342+720,S_1000373,22.40683880091201,-97.94931970040108,OP_13,JOB_1173,v1.4.0,-5,5,-4,-1,1432,141,void,154.18,40.27,56.3,24.64,970,0.706,87,1391.29,True,1,1416,9.7,9.6,5.7,5392.7,1502.0,74.3,20.29,16.8,2.0,40,408599,77570,False,False,concrete,10.0,0.81,S,3-tie,9.7,-9.98,-11.4,100.0
2025-01-01 09:07:02,09-3X-PL-001,389+502,S_1000374,20.33217420352398,-102.28228436880087,OP_14,JOB_1174,v1.2.0,-4,5,-1,2,1426,145,medium,117.11,42.33,49.89,20.8,928,0.499,7,1623.06,False,1,1609,3.3,13.9,10.58,1828.8,1453.0,55.4,8.74,15.5,1.6,43,337029,64092,False,False,concrete,11.3,1.05,S,3-tie,10.14,-9.58,-16.92,100.0
2025-01-01 09:07:27,09-3X-PL-001,10+026,S_1000375,20.78768585531924,-100.8051076771924,OP_15,JOB_1175,v2.0.0-beta,-10,-4,-2,2,1436,155,medium,129.13,42.56,37.29,28.1,939,0.604,196,1547.71,True,3,1623,8.6,2.7,8.05,4946.1,1554.0,74.7,13.96,20.0,2.3,48,486585,33644,False,False,concrete,5.6,0.83,S,3-tie,7.83,0.66,4.44,100.0
2025-01-01 09:08:01,09-3X-PL-001,445+234,S_1000376,19.57070647265221,-99.03374006398164,OP_16,JOB_1176,v1.4.0,-2,7,-8,-4,1436,140,void,147.52,34.34,54.04,27.62,923,1.055,103,1764.84,True,2,1464,9.5,8.3,6.34,7598.9,1585.0,71.1,16.68,23.8,1.4,45,627218,26872,False,False,concrete,33.2,1.01,S,3-tie,8.28,2.29,8.78,100.0
2025-01-01 09:08:26,09-3X-PL-001,284+640,S_1000377,19.606968001735225,-99.18640485645264,OP_17,JOB_1177,v1.2.0,-5,0,-6,-5,1430,141,loose,133.19,43.07,43.43,33.85,933,0.649,116,1710.46,False,2,1517,13.5,12.1,5.45,6312.5,1522.0,72.8,13.54,23.0,1.7,49,638508,67651,False,False,concrete,7.0,0.8,N,3-tie,10.29,-0.82,5.98,100.0
2025-01-01 09:08:56,09-3X-PL-001,405+954,S_1000378,20.629910025265893,-100.29864972498773,OP_18,JOB_1178,v1.2.0,-7,1,-3,-1,1436,145,medium,113.24,50.09,39.98,21.33,798,0.938,35,1587.96,False,2,1567,9.0,14.4,8.99,7294.3,1525.0,59.6,17.38,14.0,2.2,43,530170,37933,False,False,concrete,12.0,1.16,N,3-tie,3.21,-8.29,-7.53,100.0
2025-01-01 09:09:31,09-3X-PL-001,403+969,S_1000379,19.50226788668042,-99.17506874346918,OP_19,JOB_1179,v1.3.1,-9,-8,-4,0,1436,151,rigid,114.18,40.02,47.58,26.76,807,0.467,113,1067.08,False,2,1720,-1.1,7.5,10.79,3655.3,1482.0,56.3,14.12,8.6,1.5,45,558476,58464,False,False,concrete,7.0,1.23,S,3-tie,11.17,0.59,6.57,100.0
2025-01-01 09:10:00,09-3X-PL-001,94+926,S_1000380,19.29505229441183,-99.39396659815132,OP_00,JOB_1180,v1.2.0,-1,5,-5,-4,1435,154,loose,130.57,46.61,40.31,28.8,902,0.743,89,1544.68,False,1,1459,6.6,9.6,5.39,2131.1,1468.0,70.2,8.68,10.8,116.9,38,269626,70002,False,False,concrete,8.2,0.99,S,3-tie,4.94,2.37,3.72,100.0
2025-01-01 09:10:27,09-3X-PL-001,55+086,S_1000381,19.552351295428,-99.18799532481108,OP_01,JOB_1181,v1.2.0,-4,5,-3,0,1442,149,rigid,111.9,31.78,35.78,19.04,793,0.878,11,1183.9,True,3,1691,6.6,5.5,11.48,7614.6,1372.0,69.6,26.36,19.4,1.6,29,479522,49295,False,False,wood,13.4,1.2,N,3-tie,10.7,-7.43,-12.81,100.0
2025-01-01 09:11:03,09-3X-PL-001,360+643,S_1000382,19.04825765227784,-98.04648244510676,OP_02,JOB_1182,v1.3.1,-3,4,-10,-2,1436,145,saturated,145.39,40.5,40.89,27.83,718,0.735,52,1069.34,False,1,1565,18.5,18.0,7.31,1012.7,1520.0,66.7,11.45,5.9,3.3,43,509030,14999,False,False,concrete,20.3,1.17,N,3-tie,10.53,-2.05,0.53,100.0
2025-01-01 09:11:34,09-3X-PL-001,78+213,S_1000383,29.094486676164493,-110.92774030733136,OP_03,JOB_1183,v2.0.0-beta,-6,7,-3,3,1434,155,medium,131.27,29.95,56.62,31.52,878,0.329,107,1435.71,False,1,1639,6.8,8.4,9.11,5125.6,1312.0,71.8,12.22,16.9,0.0,39,540187,23290,False,False,concrete,10.9,1.51,S,3-tie,5.49,-5.03,-11.79,100.0
2025-01-01 09:12:00,09-3X-PL-001,424+968,S_1000384,19.317761120791094,-99.3218013012864,OP_04,JOB_1184,v2.0.0-beta,-1,6,-1,1,1435,147,medium,104.32,44.9,44.39,23.02,740,0.551,4,1471.6,False,1,1611,9.1,8.5,9.36,3758.4,1514.0,62.0,9.68,19.6,2.8,52,488084,19099,False,False,wood,4.9,0.74,S,3-tie,2.73,-3.74,1.82,100.0
2025-01-01 09:12:34,09-3X-PL-001,363+094,S_1000385,20.402853898746457,-101.68148111053488,OP_05,JOB_1185,v1.2.0,-3,2,-2,-1,1436,133,loose,123.62,34.91,59.32,24.31,923,0.653,101,1287.65,True,1,1486,8.9,7.6,6.2,1520.8,1601.0,69.3,13.41,17.2,3.2,42,503676,23791,False,False,wood,25.6,1.53,N,3-tie,4.0,3.59,7.6,100.0
2025-01-01 09:13:04,09-3X-PL-001,420+912,S_1000386,19.317761120791094,-99.3218013012864,OP_06,JOB_1186,v1.4.0,-2,6,2,8,1437,154,medium,127.19,38.02,48.4,23.35,767,0.891,186,1120.74,False,1,1560,8.0,7.6,9.2,5392.6,1566.0,71.2,13.81,20.6,0.3,45,769923,113891,True,False,wood,9.6,1.02,S,3-tie,12.83,0.31,-1.87,100.0
2025-01-01 09:13:30,09-3X-PL-001,149+506,S_1000387,19.451772391206426,-99.15132906299672,OP_07,JOB_1187,v1.3.1,-2,-1,-3,-1,1434,154,loose,124.58,35.21,42.16,23.96,857,0.345,229,1163.86,False,1,1495,9.5,4.9,5.06,3173.7,1308.0,67.0,9.69,31.3,1.0,56,392983,24896,False,False,composite,15.8,0.89,S,3-tie,8.15,1.21,3.46,100.0
2025-01-01 09:13:55,09-3X-PL-001,158+299,S_1000388,20.629629421394974,-100.29954453277104,OP_08,JOB_1188,v1.2.0,-7,-4,-5,-4,1443,156,loose,134.33,45.17,45.68,26.13,994,0.827,54,1600.95,False,1,1480,12.8,8.8,6.23,1609.7,1591.0,75.4,8.78,20.0,2.6,60,811569,3231,False,False,concrete,13.8,1.26,N,3-tie,10.74,5.14,8.93,34.9
2025-01-01 09:14:28,09-3X-PL-001,335+610,S_1000389,18.035564961278133,-94.62327851362052,OP_09,JOB_1189,v1.3.1,-5,3,0,3,1428,144,loose,126.72,45.48,54.58,27.61,994,0.759,211,1715.32,True,1,1508,7.3,9.4,5.25,7667.3,1552.0,69.6,19.97,26.2,3.0,39,516372,28402,False,False,wood,2.4,0.5,N,3-tie,12.83,-0.86,-9.73,100.0
2025-01-01 09:15:04,09-3X-PL-001,15+722,S_1000390,19.553249988871528,-99.18816388302308,OP_10,JOB_1190,v2.0.0-beta,-1,10,-7,-2,1440,152,medium,115.78,35.6,41.07,15.67,912,0.413,54,1100.42,False,1,1590,7.4,12.0,10.04,5578.7,1621.0,58.1,12.63,23.0,59.2,34,537228,60938,False,False,concrete,25.2,1.24,S,3-tie,11.58,-13.32,-14.76,100.0
2025-01-01 09:15:30,09-3X-PL-001,363+248,S_1000391,18.24214681994788,-96.1338217115249,OP_11,JOB_1191,v1.2.0,-4,-1,-6,1,1431,157,rigid,121.74,40.23,59.38,26.82,1028,0.932,2,1797.97,False,2,1703,4.2,3.9,12.19,1703.0,1507.0,61.0,10.07,19.4,2.6,50,629237,27691,False,False,concrete,18.6,0.5,N,3-tie,5.62,-7.03,-6.82,100.0
2025-01-01 09:16:00,09-3X-PL-001,417+891,S_1000392,19.60695746835836,-99.18636709487208,OP_12,JOB_1192,v1.2.0,-8,0,-5,-3,1435,157,rigid,119.03,34.89,46.27,28.81,1072,0.756,34,849.7,False,2,1707,4.8,2.0,11.03,2396.4,1439.0,56.8,6.27,26.4,4.3,41,527243,87293,False,False,wood,14.4,0.5,S,3-tie,7.74,-7.49,-25.28,100.0
2025-01-01 09:16:35,09-3X-PL-001,207+581,S_1000393,18.11745612377134,-94.41552304041834,OP_13,JOB_1193,v1.3.1,-5,-6,-7,-2,1441,146,medium,124.14,39.8,36.72,21.42,1063,0.371,18,1422.7,False,1,1577,4.2,6.8,7.93,1231.6,1667.0,68.3,4.68,21.7,2.7,57,346176,34256,False,False,concrete,18.1,1.62,S,3-tie,1.78,5.54,7.22,100.0
2025-01-01 09:16:59,09-3X-PL-001,382+439,S_1000394,20.39676152793047,-99.99078347423512,OP_14,JOB_1194,v1.2.0,-3,-1,-2,3,1438,142,medium,119.37,33.32,33.08,28.11,850,0.559,30,734.49,False,1,1581,9.7,16.2,7.29,1862.7,1387.0,58.1,8.65,21.0,2.7,44,553250,98875,True,False,concrete,5.7,1.46,N,3-tie,9.56,-2.69,1.21,100.0
2025-01-01 09:17:25,09-3X-PL-001,87+305,S_1000395,26.798588184767183,-108.42882464200704,OP_15,JOB_1195,v1.4.0,-10,-4,-2,1,1435,142,rigid,113.18,36.13,59.01,17.56,765,0.758,18,1738.12,False,1,1701,5.8,6.2,11.84,5731.5,1513.0,61.4,17.54,30.4,0.9,52,405486,29394,False,False,concrete,10.2,1.21,N,3-tie,3.86,-0.88,-9.58,100.0
2025-01-01 09:18:02,09-3X-PL-001,161+130,S_1000396,31.6446717755215,-106.45070090039825,OP_16,JOB_1196,v1.3.1,-8,2,-6,-1,1434,131,rigid,102.66,39.63,43.16,34.24,883,0.677,2,1393.03,False,1,1672,3.4,6.9,11.06,2804.7,1503.0,66.4,8.41,44.1,0.8,40,560832,46619,False,False,concrete,31.4,1.1,N,3-tie,4.56,-9.83,-35.58,100.0
2025-01-01 09:18:29,09-3X-PL-001,487+152,S_1000397,20.94641281106308,-101.36638103438298,OP_17,JOB_1197,v1.4.0,-10,-4,-4,-2,1428,150,rigid,114.55,44.48,39.48,17.89,935,0.53,169,1358.15,False,2,1749,2.7,7.5,11.45,4605.2,1473.0,74.1,11.94,23.5,2.1,43,664500,33302,False,False,composite,19.8,1.02,N,precision,4.75,-9.29,-15.23,100.0
2025-01-01 09:18:59,09-3X-PL-001,493+164,S_1000398,18.24214681994788,-96.1338217115249,OP_18,JOB_1198,v1.2.0,-4,4,-4,-1,1443,141,medium,129.49,38.44,43.06,17.6,1113,0.822,247,1125.76,False,3,1634,8.6,2.4,8.99,5719.5,1449.0,57.9,12.86,23.6,0.8,46,506427,25186,False,False,wood,15.8,0.86,N,3-tie,7.94,-8.76,-9.14,100.0
2025-01-01 09:19:31,09-3X-PL-001,256+302,S_1000399,19.552351295428,-99.18799532481108,OP_19,JOB_1199,v1.4.0,-1,9,-3,-2,1435,156,loose,125.93,47.42,62.82,24.31,1068,0.862,16,2085.81,False,1,1480,14.1,8.9,6.54,7349.5,1597.0,60.7,22.76,22.7,3.4,40,615875,50371,False,False,concrete,6.3,0.82,N,3-tie,6.44,-1.74,-10.38,100.0
2025-01-01 09:19:58,09-3X-PL-001,467+134,S_1000400,31.291996289800505,-110.93618431084116,OP_00,JOB_1000,v1.3.1,-12,-7,-5,-2,1437,141,medium,127.51,36.97,40.49,27.2,802,0.504,21,1293.72,False,1,1559,9.1,8.0,9.39,3762.0,1449.0,66.2,16.92,21.3,1.9,51,463316,67807,False,False,wood,31.8,1.01,N,3-tie,7.17,-1.29,-2.81,100.0
2025-01-01 09:20:30,09-3X-PL-001,261+365,S_1000401,19.55237509162751,-99.18793756663904,OP_01,JOB_1001,v1.2.0,-5,6,-7,-5,1443,150,medium,119.39,31.09,43.48,24.09,982,1.057,77,1073.3,False,1,1578,2.5,9.4,10.53,7229.6,1553.0,61.7,17.36,19.5,3.4,45,452029,66812,False,False,concrete,13.9,1.3,N,precision,4.15,-6.07,-15.7,100.0
2025-01-01 09:20:58,09-3X-PL-001,145+794,S_1000402,19.552351295428,-99.18799532481108,OP_02,JOB_1002,v2.0.0-beta,-7,-7,0,0,1433,138,void,150.27,33.15,36.37,17.95,607,0.185,330,1501.38,False,2,1451,11.5,5.8,7.46,3981.6,1455.0,62.0,18.22,14.4,0.7,45,572309,88114,False,False,concrete,5.8,0.5,N,3-tie,6.23,0.04,-2.25,100.0
2025-01-01 09:21:27,09-3X-PL-001,133+449,S_1000403,25.2892958329753,-101.08879788451542,OP_03,JOB_1003,v1.4.0,0,9,-7,-5,1428,154,loose,127.26,36.76,47.67,11.0,1040,0.385,63,1379.76,False,3,1466,9.5,9.6,6.51,1681.2,1449.0,66.1,7.93,24.7,3.9,41,391482,15945,False,False,concrete,8.5,1.44,S,1-tie,8.47,5.18,6.11,100.0
2025-01-01 09:22:01,09-3X-PL-001,464+752,S_1000404,26.746949514895316,-104.33563553630832,OP_04,JOB_1004,v1.2.0,-5,-1,-6,-5,1430,159,saturated,136.84,52.89,58.16,23.53,857,0.642,1,2225.86,False,1,1603,21.4,18.0,6.3,4892.5,1473.0,59.1,11.18,22.1,4.0,37,558358,24336,False,False,concrete,13.7,1.21,S,3-tie,2.16,-1.5,-13.94,100.0
2025-01-01 09:22:32,09-3X-PL-001,86+223,S_1000405,25.75511007804202,-103.5730638135437,OP_05,JOB_1005,v1.2.0,-3,6,-2,-3,1428,155,contaminated,145.28,38.18,61.75,15.66,717,0.423,124,2305.95,False,1,1469,11.1,30.0,6.66,7653.8,1442.0,70.0,17.22,18.9,4.0,47,397200,10003,False,False,concrete,7.3,0.63,N,3-tie,9.4,-7.81,-1.51,96.1
2025-01-01 09:22:58,09-3X-PL-001,289+816,S_1000406,26.798588184767183,-108.42882464200704,OP_06,JOB_1006,v1.2.0,-1,-1,-5,0,1445,155,saturated,132.52,36.47,48.25,21.09,1038,0.812,15,1402.56,False,1,1546,18.1,18.0,8.6,2461.6,1649.0,71.9,6.77,23.3,0.9,53,502027,17609,False,False,concrete,22.5,1.39,N,3-tie,3.02,5.0,-3.12,100.0
2025-01-01 09:23:26,09-3X-PL-001,277+762,S_1000407,25.804610771238288,-108.49403042792024,OP_07,JOB_1007,v2.0.0-beta,-5,1,1,5,1432,155,saturated,133.28,42.04,63.3,25.33,846,0.798,168,2093.85,False,3,1574,22.0,18.0,7.28,3843.2,1455.0,57.9,10.89,19.3,3.3,42,231525,39574,False,False,concrete,14.7,0.79,N,3-tie,10.5,-1.5,-5.54,100.0
2025-01-01 09:24:04,09-3X-PL-001,369+810,S_1000408,19.55237509162751,-99.18793756663904,OP_08,JOB_1008,v1.4.0,-11,-1,-7,-2,1423,156,loose,140.86,47.02,51.05,17.45,957,0.709,136,1585.47,False,1,1478,11.2,6.5,6.38,3918.9,1501.0,63.0,9.52,10.2,4.1,51,453848,62308,False,False,wood,0.0,0.9,N,3-tie,5.84,-2.69,1.45,100.0
2025-01-01 09:24:27,09-3X-PL-001,249+621,S_1000409,19.606968001735225,-99.18640485645264,OP_09,JOB_1009,v1.2.0,-6,-2,-7,-3,1426,147,saturated,134.08,42.32,63.44,23.81,1085,0.795,66,1988.5,False,1,1544,18.8,18.0,9.51,7386.6,1550.0,65.5,18.5,28.0,4.8,52,317551,43121,False,False,concrete,6.1,1.26,S,1-tie,9.86,1.83,1.94,100.0
2025-01-01 09:24:55,09-3X-PL-001,136+142,S_1000410,20.039748309021817,-100.72155987839837,OP_10,JOB_1010,v1.3.1,-5,3,-5,-2,1447,135,medium,122.68,38.93,60.36,29.52,985,0.641,269,2045.04,False,2,1601,10.0,14.2,9.66,4611.4,1324.0,53.0,10.18,11.6,4.0,51,581434,51183,False,False,concrete,7.1,1.07,N,3-tie,8.33,-10.66,-17.42,100.0
2025-01-01 09:25:32,09-3X-PL-001,84+698,S_1000411,19.29505229441183,-99.39396659815132,OP_11,JOB_1011,v1.2.0,-9,-6,-2,0,1436,151,rigid,100.17,49.95,56.93,25.93,1006,0.954,116,2287.53,False,2,1676,5.0,11.2,13.15,3936.8,1513.0,60.5,16.09,23.8,1.6,45,561142,25702,False,False,concrete,11.2,0.67,N,3-tie,6.72,1.43,-4.01,100.0
