timestamp,machine_id,km_post,sleeper_id,lat,lon,operator_id,job_id,firmware_version,pre_level_mm,post_level_mm,pre_align_mm,post_align_mm,gauge_mm,cant_mm,ballast_condition,squeeze_pressure_bar,squeeze_angle_deg,lift_force_kN,align_force_kN,cycle_duration_ms,vibration_peak_g,contactless_duration_ms,energy_compaction_J,void_detected,cycles_per_sleeper,ballast_density_kgm3,ballast_moisture_pct,fouling_index_pct,balast_rigidity_kN_per_mm,engine_hours,engine_rpm,hydraulic_oil_temp_C,tamp_tool_wear_pct,ambient_temp_C,recent_rain_mm,days_since_maintenance,traffic_tonnes_last_month,wim_impact_N,wimdetection_flag,ut_defect_flag,sleeper_material,sleeper_age_years,travel_speed_kmh,travel_direction,tamp_mode,stabilizer_amplitude_mm,pred_settlement_30d_mm,pred_settlement_90d_mm,maintenance_priority_score
2025-01-02 03:57:31,09-3X-PL-001,9+169,S_1002635,19.009196475101188,-98.98909259217073,OP_15,JOB_1035,v1.2.0,-2,9,-5,-6,1434,150,medium,129.85,40.52,52.91,23.73,906,0.337,70,2108.05,False,2,1606,11.0,11.7,7.69,1764.2,1561.0,54.6,6.51,22.1,4.6,40,607739,18942,False,False,wood,2.6,1.21,N,3-tie,9.7,-5.26,-11.4,100.0
2025-01-02 03:57:59,09-3X-PL-001,63+811,S_1002636,19.064143207509865,-98.92368952027226,OP_16,JOB_1036,v1.2.0,-5,4,-3,2,1437,141,medium,100.68,37.07,50.65,33.15,1018,0.951,73,1159.87,False,1,1608,5.7,7.1,9.3,3661.6,1468.0,51.0,10.86,14.2,4.3,41,529754,50051,False,False,concrete,5.2,0.78,N,3-tie,7.94,-3.47,-5.83,100.0
2025-01-02 03:58:34,09-3X-PL-001,377+115,S_1002637,19.37721867174485,-98.54817124533386,OP_17,JOB_1037,v1.2.0,-5,-1,-7,0,1437,152,void,148.6,48.89,38.0,25.84,910,0.263,18,1014.35,True,1,1479,10.8,8.8,7.14,1109.6,1343.0,71.7,2.98,12.5,5.0,41,357352,60385,False,False,concrete,16.8,0.85,N,3-tie,12.59,-0.35,-10.28,100.0
2025-01-02 03:59:00,09-3X-PL-001,235+770,S_1002638,19.235253449285985,-98.71652325574058,OP_18,JOB_1038,v1.2.0,0,8,-4,-2,1430,144,medium,118.74,38.44,49.25,35.29,921,0.857,3,1389.0,False,1,1580,5.8,5.1,10.59,1339.0,1514.0,78.1,5.55,20.6,3.3,35,75980,70278,False,False,concrete,8.9,1.49,S,1-tie,10.02,-6.85,0.13,100.0
2025-01-02 03:59:28,09-3X-PL-001,74+919,S_1002639,19.075215124222993,-98.91040842223819,OP_19,JOB_1039,v1.2.0,-10,3,-5,-2,1432,156,loose,136.8,42.37,69.31,26.15,650,0.628,39,2216.08,False,1,1509,11.0,7.3,6.02,6232.0,1673.0,64.3,17.89,24.5,0.4,53,575159,37852,False,False,concrete,19.2,0.76,S,3-tie,8.82,0.62,-1.31,100.0
2025-01-02 04:00:03,09-3X-PL-001,131+980,S_1002640,19.131749793527426,-98.84034018197558,OP_00,JOB_1040,v1.4.0,-4,13,-8,-4,1429,145,medium,110.01,46.46,63.92,22.83,1004,0.451,165,1274.86,False,1,1604,4.9,8.6,9.22,4988.3,1740.0,68.9,12.43,24.1,0.8,49,516131,80755,False,False,concrete,13.7,1.06,S,precision,3.39,-7.16,-2.06,100.0
2025-01-02 04:00:28,09-3X-PL-001,473+918,S_1002641,19.473594684185176,-98.43086527309963,OP_01,JOB_1041,v1.3.1,-7,2,-4,1,1431,140,loose,125.53,35.57,37.38,25.29,980,0.783,214,1235.72,True,4,1501,9.7,5.6,6.49,4808.8,1513.0,61.0,12.71,20.9,3.8,39,553240,15349,False,False,wood,17.3,0.83,N,precision,4.65,-1.9,0.97,100.0
2025-01-02 04:00:55,09-3X-PL-001,183+566,S_1002642,19.183015061148055,-98.78075140589864,OP_02,JOB_1042,v1.4.0,-8,-7,-6,-4,1441,151,saturated,138.53,44.17,36.43,25.07,651,0.699,162,1437.33,False,2,1546,19.9,18.0,6.49,2198.7,1472.0,66.0,10.3,22.8,1.2,46,472924,37052,False,False,concrete,12.6,1.37,S,3-tie,11.35,1.42,10.08,100.0
2025-01-02 04:01:31,09-3X-PL-001,453+840,S_1002643,19.45366530842914,-98.45477361538174,OP_03,JOB_1043,v1.2.0,-1,3,0,3,1439,147,medium,96.46,43.47,51.09,19.02,807,0.309,19,1431.1,False,2,1614,5.0,5.4,7.68,7102.2,1422.0,66.6,15.61,17.8,0.8,30,627980,48165,False,False,wood,3.2,1.63,N,3-tie,7.59,-0.61,-5.85,100.0
2025-01-02 04:02:01,09-3X-PL-001,152+317,S_1002644,19.15203931112755,-98.81756972537238,OP_04,JOB_1044,v1.2.0,-8,-6,-6,-4,1438,141,saturated,149.86,41.24,38.06,27.52,703,0.939,61,1376.03,False,3,1527,20.7,18.0,6.6,1332.3,1503.0,58.5,5.67,27.3,1.5,41,299489,45022,False,False,concrete,9.8,0.7,N,3-tie,6.61,-4.24,-4.21,100.0
2025-01-02 04:02:28,09-3X-PL-001,271+610,S_1002645,19.272190417851583,-98.67453140742698,OP_05,JOB_1045,v1.2.0,-7,-2,-10,-5,1439,154,rigid,117.02,44.31,43.03,26.7,970,1.106,147,1564.81,False,1,1711,7.3,16.3,10.63,5583.6,1486.0,65.4,16.16,16.4,3.8,40,269909,85046,False,False,concrete,6.7,1.05,N,3-tie,9.55,-8.21,-10.25,100.0
2025-01-02 04:02:57,09-3X-PL-001,10+238,S_1002646,19.010104786552713,-98.98784977971849,OP_06,JOB_1046,v1.4.0,-5,1,-4,-3,1420,148,medium,113.61,35.82,58.89,28.69,960,1.266,0,1949.58,False,1,1595,9.9,8.7,9.32,2852.1,1465.0,69.1,8.31,6.4,2.0,37,714185,52712,False,False,concrete,9.4,1.09,S,1-tie,6.71,0.93,-0.91,100.0
2025-01-02 04:03:32,09-3X-PL-001,260+937,S_1002647,19.261203635969412,-98.68630803471092,OP_07,JOB_1047,v1.2.0,-2,6,-2,0,1433,156,loose,132.12,44.67,50.03,30.07,771,0.772,7,1627.91,True,3,1484,8.3,17.2,4.84,7423.9,1513.0,74.0,19.38,29.0,3.1,46,493173,36938,False,False,concrete,106.5,1.69,N,3-tie,11.18,-3.53,-6.63,100.0
2025-01-02 04:03:59,09-3X-PL-001,318+471,S_1002648,19.317569636128457,-98.6175731023002,OP_08,JOB_1048,v1.2.0,-6,0,-5,0,1436,146,loose,136.18,42.16,33.25,20.08,929,1.119,165,850.85,False,1,1517,11.9,6.3,5.69,7365.3,1486.0,72.0,18.09,23.4,1.6,43,706427,51544,False,False,concrete,8.6,1.22,S,3-tie,1.57,3.78,-2.28,100.0
2025-01-02 04:04:34,09-3X-PL-001,117+152,S_1002649,19.117524765639306,-98.8593257037312,OP_09,JOB_1049,v1.2.0,-3,7,-3,0,1429,148,medium,128.14,43.56,52.45,26.19,1013,0.552,239,1882.62,True,3,1607,7.7,3.0,8.46,6119.4,1373.0,69.8,13.28,5.9,24.0,49,529819,26125,False,False,wood,0.6,1.36,N,1-tie,9.92,-3.9,-12.39,100.0
2025-01-02 04:05:01,09-3X-PL-001,289+468,S_1002650,19.28978927985248,-98.65304863659033,OP_10,JOB_1050,v1.3.1,0,4,-2,0,1425,153,medium,128.15,38.65,48.4,28.51,832,0.592,0,1613.73,False,3,1615,8.0,7.6,8.31,1958.6,1529.0,79.7,7.45,16.3,4.8,43,544701,24885,False,False,concrete,10.8,1.3,N,3-tie,9.99,3.77,1.51,100.0
2025-01-02 04:05:28,09-3X-PL-001,323+583,S_1002651,19.322856022079655,-98.61122777599498,OP_11,JOB_1051,v1.3.1,0,10,-6,-3,1433,153,medium,125.56,37.05,55.91,35.25,817,1.05,27,1771.67,False,1,1565,10.2,11.0,9.56,6176.0,1523.0,73.7,16.23,33.0,4.0,43,461011,63866,False,False,concrete,8.6,0.92,N,precision,2.27,-4.33,-4.32,100.0
2025-01-02 04:05:58,09-3X-PL-001,343+443,S_1002652,19.343007117924657,-98.58836038312648,OP_12,JOB_1052,v1.2.0,-2,7,2,4,1438,143,void,158.77,34.35,50.66,11.25,814,0.955,189,1308.36,True,2,1429,12.5,8.0,7.23,2544.8,1573.0,60.8,12.46,25.6,0.5,53,377904,29042,False,False,concrete,6.6,1.07,N,3-tie,2.98,-0.73,-6.63,100.0
2025-01-02 04:06:32,09-3X-PL-001,388+201,S_1002653,19.38787016390581,-98.53363656272913,OP_13,JOB_1053,v1.3.1,-2,7,-5,0,1440,149,loose,134.64,39.06,75.01,29.91,797,0.919,5,2713.46,False,4,1470,9.1,10.6,7.63,4789.7,1439.0,61.1,11.62,31.8,1.4,39,522668,69230,False,False,wood,6.4,1.29,S,3-tie,9.69,-0.12,14.81,100.0
2025-01-02 04:07:02,09-3X-PL-001,155+669,S_1002654,19.155568273911296,-98.81302988200684,OP_14,JOB_1054,v1.4.0,-3,6,0,3,1426,166,rigid,99.44,37.89,46.45,24.01,999,0.9,52,1395.04,False,3,1717,9.5,5.2,11.39,3970.9,1423.0,66.5,11.11,22.2,1.8,44,465390,70404,False,False,concrete,8.4,1.24,S,precision,2.99,-6.19,-7.77,100.0
2025-01-02 04:07:26,09-3X-PL-001,283+888,S_1002655,19.283536023690367,-98.65963167706938,OP_15,JOB_1055,v1.2.0,-9,-2,-2,2,1436,160,medium,121.59,36.06,54.57,22.86,1016,0.85,208,1735.7,False,5,1606,8.3,12.1,9.47,7799.1,1549.0,59.9,18.46,10.1,1.5,36,539568,59886,False,False,wood,1.8,1.04,S,3-tie,5.65,-7.06,-11.35,100.0
2025-01-02 04:07:56,09-3X-PL-001,490+789,S_1002656,19.490667034089885,-98.40998982341192,OP_16,JOB_1056,v1.3.1,-4,3,0,3,1426,152,medium,117.37,46.86,57.36,19.38,766,0.858,76,1933.0,False,3,1585,10.1,16.5,11.1,5770.4,1462.0,69.5,13.8,4.9,2.6,51,428234,40482,False,False,concrete,8.5,1.06,N,precision,4.88,-2.38,-8.59,100.0
2025-01-02 04:08:27,09-3X-PL-001,449+072,S_1002657,19.44939886709443,-98.46065746997954,OP_17,JOB_1057,v1.2.0,-4,3,-2,0,1436,163,rigid,111.0,43.97,60.17,22.06,918,0.884,182,1293.5,False,2,1699,5.7,13.2,10.47,5027.6,1554.0,57.5,16.36,23.0,3.8,44,750656,13503,False,False,concrete,17.4,1.18,S,3-tie,7.05,-3.51,-5.51,100.0
2025-01-02 04:08:57,09-3X-PL-001,476+332,S_1002658,19.476053630250473,-98.4281214258092,OP_18,JOB_1058,v2.0.0-beta,-4,-1,-3,1,1430,151,loose,118.37,45.89,37.55,24.15,857,0.978,83,1555.71,False,1,1497,13.5,8.4,6.16,4669.2,1509.0,68.1,12.17,21.1,3.0,47,461071,40925,False,False,concrete,14.4,1.2,N,3-tie,11.59,1.72,-0.42,100.0
2025-01-02 04:09:25,09-3X-PL-001,193+068,S_1002659,19.19321682276975,-98.76826649210513,OP_19,JOB_1059,v1.4.0,-8,-5,-7,-4,1438,145,medium,98.12,35.98,59.74,23.71,902,0.461,428,1582.57,False,1,1617,11.5,5.9,9.35,4181.7,1323.0,74.2,14.92,11.8,2.9,42,223534,34539,False,False,concrete,13.1,1.21,S,3-tie,11.5,-6.14,-12.99,100.0
2025-01-02 04:09:57,09-3X-PL-001,393+464,S_1002660,19.39355182217979,-98.52841500990469,OP_00,JOB_1060,v1.3.1,-4,0,-6,-4,1436,157,medium,135.1,43.79,48.96,25.9,916,0.777,13,1770.99,False,1,1618,8.2,2.6,7.87,3830.0,1529.0,61.7,17.6,19.3,0.5,51,498034,72405,False,False,concrete,22.2,1.19,N,1-tie,7.46,-2.35,2.9,100.0
2025-01-02 04:10:30,09-3X-PL-001,309+948,S_1002661,19.308470213245624,-98.62804231988953,OP_01,JOB_1061,v1.2.0,-2,4,-7,-3,1445,141,medium,123.08,36.76,53.21,24.54,1046,0.879,0,1262.49,False,1,1590,8.1,16.6,10.7,1276.8,1580.0,68.8,9.36,11.5,0.9,55,351139,62450,False,False,concrete,6.4,1.29,S,3-tie,1.91,-6.38,-9.37,100.0
2025-01-02 04:11:02,09-3X-PL-001,41+367,S_1002662,19.040963628196298,-98.94955683726903,OP_02,JOB_1062,v1.3.1,-5,1,-3,1,1434,144,medium,127.46,37.22,36.05,25.24,936,0.229,10,1164.98,False,3,1581,8.1,4.9,9.66,7515.5,1629.0,60.5,16.34,24.7,2.6,46,421905,39831,False,False,concrete,14.9,0.78,N,1-tie,9.4,-7.77,-9.63,100.0
2025-01-02 04:11:34,09-3X-PL-001,411+990,S_1002663,19.412483026517908,-98.50630054410935,OP_03,JOB_1063,v1.4.0,-9,-3,-1,2,1437,150,medium,131.79,41.43,34.47,31.58,994,0.737,50,1583.39,False,2,1666,11.2,3.0,7.34,2779.7,1486.0,49.4,8.46,32.6,4.5,56,279989,50577,False,False,concrete,19.5,0.94,N,3-tie,11.8,-5.34,-10.98,100.0
2025-01-02 04:12:00,09-3X-PL-001,338+550,S_1002664,19.338103271130304,-98.5934555928861,OP_04,JOB_1064,v1.4.0,-7,-3,-4,-3,1438,158,rigid,103.32,42.6,50.2,19.23,937,0.459,29,1413.31,False,1,1652,8.8,6.9,11.9,2063.8,1474.0,55.5,8.4,23.6,1.1,59,443831,48272,False,False,concrete,9.2,0.94,N,3-tie,6.6,-4.81,-5.49,100.0
2025-01-02 04:12:29,09-3X-PL-001,99+458,S_1002665,19.09892326375572,-98.87995243098707,OP_05,JOB_1065,v1.4.0,-4,0,-3,-2,1432,157,loose,132.47,36.43,61.25,19.97,1052,0.317,7,1907.81,False,1,1455,11.6,10.5,5.96,1478.1,1634.0,67.2,6.22,31.9,0.7,38,541404,61852,False,False,concrete,5.5,1.55,S,1-tie,6.61,4.08,13.8,100.0
2025-01-02 04:12:58,09-3X-PL-001,39+869,S_1002666,19.040387225363215,-98.9514347017693,OP_06,JOB_1066,v1.2.0,-5,-6,-1,3,1441,142,saturated,139.43,39.19,40.51,23.01,743,0.55,3,1463.86,False,1,1605,20.2,18.0,8.62,2024.2,1385.0,60.3,6.48,33.1,2.1,54,577531,58366,False,False,wood,1.9,1.08,S,3-tie,4.97,2.33,-9.47,100.0
2025-01-02 04:13:27,09-3X-PL-001,418+511,S_1002667,19.418587787349303,-98.49823676544726,OP_07,JOB_1067,v1.2.0,-10,-9,-6,-2,1449,143,saturated,144.48,34.6,38.33,21.99,733,0.966,1,1227.88,False,1,1562,19.6,18.0,6.78,7993.6,1598.0,65.2,20.23,26.2,4.5,44,552102,42406,False,False,concrete,11.8,0.5,N,3-tie,1.07,0.58,7.44,100.0
2025-01-02 04:13:58,09-3X-PL-001,39+450,S_1002668,19.040179544863527,-98.95293135424443,OP_08,JOB_1068,v1.3.1,-4,2,-2,1,1433,142,void,137.46,41.41,51.97,30.95,1017,0.662,13,1464.27,True,2,1446,8.6,11.2,8.1,2621.7,1508.0,61.3,10.3,17.2,0.1,48,622475,52662,False,False,concrete,19.8,1.27,S,3-tie,7.86,0.96,1.95,100.0
2025-01-02 04:14:31,09-3X-PL-001,45+676,S_1002669,19.045444532854457,-98.94513721939826,OP_09,JOB_1069,v1.2.0,-9,2,-1,0,1429,149,medium,123.68,32.13,43.3,22.9,978,0.738,88,1334.53,False,2,1619,8.4,7.7,8.78,6307.5,1355.0,73.4,17.56,30.6,4.5,42,528559,56964,False,False,concrete,16.3,1.03,S,3-tie,4.47,-5.49,-9.24,100.0
2025-01-02 04:14:55,09-3X-PL-001,213+704,S_1002670,19.214305211045698,-98.74332810381044,OP_10,JOB_1070,v1.2.0,-9,-6,-2,2,1420,151,void,151.74,42.02,58.27,21.71,996,0.813,187,1931.7,True,4,1450,9.1,8.3,7.96,3546.3,1585.0,69.5,8.23,25.9,4.2,41,432328,76053,False,False,concrete,8.1,1.22,N,3-tie,4.62,-0.23,0.75,100.0
2025-01-02 04:15:31,09-3X-PL-001,67+398,S_1002671,19.06695449251541,-98.91848043980505,OP_11,JOB_1071,v1.3.1,-9,-7,0,4,1448,148,medium,117.65,43.64,42.14,24.01,985,0.385,104,1519.31,False,1,1609,8.9,6.3,8.11,5034.8,1455.0,63.4,10.72,21.9,2.2,35,797535,67489,False,False,concrete,8.5,0.85,N,3-tie,14.21,-3.67,-3.86,100.0
2025-01-02 04:15:55,09-3X-PL-001,456+834,S_1002672,19.455550571974612,-98.45189881024268,OP_12,JOB_1072,v1.2.0,-10,-6,-1,2,1441,146,rigid,95.87,36.19,46.46,38.02,853,0.634,70,1502.19,False,1,1697,5.4,11.6,13.63,2804.5,1646.0,69.1,15.87,16.7,2.1,36,476826,68790,False,False,concrete,9.7,1.11,N,3-tie,5.59,-4.87,4.37,100.0
2025-01-02 04:16:26,09-3X-PL-001,235+141,S_1002673,19.235478604622696,-98.7173568192481,OP_13,JOB_1073,v1.4.0,-12,0,-7,-2,1436,145,saturated,151.21,38.52,64.68,28.69,923,0.476,43,1566.87,False,1,1547,18.8,18.0,7.24,5803.2,1504.0,75.5,15.81,21.6,3.3,39,293555,51220,False,False,concrete,7.9,0.82,S,3-tie,10.08,-5.32,-0.07,100.0
2025-01-02 04:16:58,09-3X-PL-001,284+575,S_1002674,19.28486210651385,-98.65979140449207,OP_14,JOB_1074,v1.4.0,-10,-2,-6,-4,1440,158,loose,127.53,38.73,58.67,30.19,1046,0.562,596,1694.3,True,1,1486,11.7,3.3,4.23,5491.0,1373.0,59.6,15.79,7.1,0.1,50,507014,54069,False,False,concrete,14.2,0.53,N,3-tie,14.56,3.84,8.04,100.0
2025-01-02 04:17:25,09-3X-PL-001,464+053,S_1002675,19.464389485549695,-98.4432693410152,OP_15,JOB_1075,v1.3.1,-5,-1,-3,1,1428,145,loose,120.93,42.91,37.02,24.98,1116,0.235,164,1379.35,False,1,1502,10.1,5.6,5.12,6475.5,1323.0,67.4,18.36,21.8,3.5,39,436742,31577,False,False,composite,5.2,1.37,S,1-tie,9.85,3.35,6.56,100.0
2025-01-02 04:18:05,09-3X-PL-001,265+131,S_1002676,19.265028343857043,-98.68136972000532,OP_16,JOB_1076,v1.4.0,-5,0,-4,-2,1442,141,medium,108.72,33.08,49.05,20.2,742,0.951,28,1334.91,False,1,1583,3.1,8.8,10.58,5054.3,1509.0,69.9,14.73,15.3,3.0,38,530999,37698,False,False,concrete,8.1,1.22,S,precision,3.52,-5.22,-9.64,100.0
2025-01-02 04:18:35,09-3X-PL-001,176+795,S_1002677,19.17752904841542,-98.78742856375756,OP_17,JOB_1077,v1.3.1,-6,0,-11,-8,1436,163,medium,127.08,32.65,49.56,25.12,813,0.632,18,1021.53,False,3,1632,6.0,5.3,9.18,5166.0,1636.0,62.5,20.24,23.4,112.3,47,658884,6135,False,False,concrete,21.0,0.5,N,1-tie,11.37,-0.44,-0.76,61.1
2025-01-02 04:19:05,09-3X-PL-001,398+577,S_1002678,19.39901030722151,-98.5221860657315,OP_18,JOB_1078,v1.3.1,-6,1,-12,-9,1433,149,rigid,104.45,37.67,39.75,18.68,800,0.23,35,1193.37,False,3,1696,4.9,7.6,11.18,1338.5,1470.0,61.3,6.96,30.6,2.4,38,472085,47433,False,False,concrete,31.8,1.62,N,1-tie,7.46,-4.31,-9.49,100.0
2025-01-02 04:19:33,09-3X-PL-001,221+425,S_1002679,19.221837558228273,-98.73377663009929,OP_19,JOB_1079,v1.2.0,-5,1,-10,-6,1435,152,rigid,101.31,54.82,54.36,26.1,896,0.712,55,2825.43,False,3,1681,5.4,-1.2,12.33,5306.5,1576.0,68.6,15.17,2.3,3.1,49,434134,49592,False,False,concrete,29.1,0.92,N,precision,3.68,-1.83,1.01,100.0
2025-01-02 04:20:00,09-3X-PL-001,159+234,S_1002680,19.15929553984029,-98.80962844534933,OP_00,JOB_1080,v1.4.0,-7,0,-2,4,1429,145,void,148.0,44.07,57.51,24.56,900,1.011,39,2713.93,True,2,1430,10.3,7.6,6.43,3331.2,1532.0,61.0,13.7,20.9,3.5,55,553881,60642,False,False,concrete,15.2,1.08,S,3-tie,3.43,5.57,6.51,100.0
2025-01-02 04:20:25,09-3X-PL-001,361+614,S_1002681,19.360941230040314,-98.56546410229329,OP_01,JOB_1081,v1.3.1,-8,0,-3,1,1430,150,medium,123.28,45.2,60.14,24.17,791,0.765,54,2692.73,False,3,1622,4.8,12.5,9.17,4230.5,1552.0,61.7,12.34,21.0,3.6,27,641831,47212,False,False,concrete,8.3,1.01,S,1-tie,11.86,-0.99,-5.17,100.0
2025-01-02 04:20:55,09-3X-PL-001,400+802,S_1002682,19.400836661905714,-98.51913876076415,OP_02,JOB_1082,v1.3.1,-5,-1,-5,-3,1427,144,medium,134.7,37.19,47.55,16.77,930,1.03,50,1394.64,False,1,1587,10.1,8.7,10.04,7101.4,1501.0,65.7,16.43,22.9,76.5,59,453593,53083,False,False,wood,0.3,1.21,S,3-tie,3.6,-0.97,-3.2,100.0
2025-01-02 04:21:30,09-3X-PL-001,395+858,S_1002683,19.396037812021127,-98.52519596579688,OP_03,JOB_1083,v1.2.0,-2,7,-6,-6,1436,143,loose,119.74,40.24,49.63,24.15,1119,0.788,21,1824.13,False,3,1516,11.8,9.9,7.64,2633.7,1602.0,62.1,7.35,27.0,4.1,59,665190,49321,False,False,concrete,19.4,1.25,N,3-tie,14.52,-2.39,-15.51,100.0
2025-01-02 04:21:58,09-3X-PL-001,488+837,S_1002684,19.489853609033837,-98.41354438362245,OP_04,JOB_1084,v1.2.0,-8,-3,-2,-2,1435,145,rigid,115.51,40.77,63.01,24.09,802,0.838,5,2647.36,False,1,1721,1.9,8.3,12.94,6632.2,1514.0,64.4,16.63,27.6,0.6,50,599788,26408,False,False,concrete,9.1,0.94,N,3-tie,7.52,2.72,-1.71,100.0
2025-01-02 04:22:28,09-3X-PL-001,393+333,S_1002685,19.39346649644976,-98.52781031067195,OP_05,JOB_1085,v2.0.0-beta,-5,3,-2,1,1423,144,medium,129.22,53.07,62.03,21.37,905,0.13,42,2709.57,False,1,1593,3.0,6.4,8.77,1767.8,1420.0,67.3,3.99,17.0,2.1,37,365855,47422,False,False,wood,10.4,1.26,N,3-tie,1.88,-2.69,-4.44,100.0
2025-01-02 04:23:05,09-3X-PL-001,384+966,S_1002686,19.384443675864247,-98.53699975178299,OP_06,JOB_1086,v2.0.0-beta,-8,1,-9,-7,1425,156,medium,129.04,40.65,48.67,26.43,793,0.364,42,1648.94,False,1,1595,8.1,9.4,10.09,6616.4,1483.0,68.6,21.85,28.5,1.4,55,500270,22469,False,False,concrete,13.8,1.25,N,3-tie,7.77,-5.63,-9.28,100.0
2025-01-02 04:23:30,09-3X-PL-001,428+742,S_1002687,19.428976271157197,-98.4848997971302,OP_07,JOB_1087,v1.4.0,-4,8,-7,-6,1440,149,loose,136.79,42.94,52.28,19.27,972,0.867,1,1517.18,False,1,1519,10.5,6.1,6.67,7396.8,1329.0,71.1,18.18,10.8,1.2,48,678293,73100,False,False,wood,0.8,1.47,S,1-tie,9.66,-1.17,0.28,100.0
2025-01-02 04:24:05,09-3X-PL-001,0+092,S_1002688,19.000721358689415,-99.00046246943708,OP_08,JOB_1088,v2.0.0-beta,1,6,-6,0,1439,156,void,151.89,40.21,43.2,25.72,1062,0.646,155,1651.5,False,1,1408,8.8,0.9,7.56,7944.3,1666.0,60.4,18.59,15.1,2.0,47,565123,59079,False,False,concrete,25.2,1.61,N,precision,5.73,4.44,3.96,100.0
2025-01-02 04:24:31,09-3X-PL-001,181+215,S_1002689,19.1820699879444,-98.78306180670701,OP_09,JOB_1089,v1.2.0,-4,9,-6,-6,1432,153,medium,141.04,37.53,64.28,27.1,862,0.551,28,1853.88,False,1,1610,13.0,9.1,9.9,3047.7,1462.0,67.6,8.55,17.5,2.6,37,619067,47520,False,False,wood,11.6,1.28,N,3-tie,13.35,-16.0,-23.01,100.0
2025-01-02 04:25:03,09-3X-PL-001,368+801,S_1002690,19.36874809761368,-98.55839104391119,OP_10,JOB_1090,v1.2.0,-4,4,-5,-6,1440,166,rigid,114.26,44.83,58.7,19.25,907,0.321,62,1685.36,False,4,1670,3.4,8.7,12.49,4212.8,1424.0,51.0,10.82,20.0,1.4,44,363416,76190,False,False,wood,1.3,1.39,S,3-tie,5.9,-4.3,-7.65,100.0
2025-01-02 04:25:34,09-3X-PL-001,299+859,S_1002691,19.29975971148961,-98.64001415949666,OP_11,JOB_1091,v1.4.0,-4,0,-6,-5,1424,147,medium,126.59,36.04,53.66,21.77,926,0.629,0,1334.44,False,1,1626,8.5,1.5,9.39,7116.3,1454.0,60.4,19.17,25.1,0.7,52,696285,75022,False,False,concrete,35.5,1.34,N,3-tie,9.21,-3.01,-15.66,100.0
2025-01-02 04:25:59,09-3X-PL-001,88+786,S_1002692,19.08808032417165,-98.89354156779201,OP_12,JOB_1092,v1.2.0,-5,6,-7,-2,1440,146,medium,129.57,41.07,59.47,31.51,1151,0.427,6,1873.14,False,3,1600,11.8,6.4,9.6,7538.2,1607.0,66.1,20.38,24.5,3.4,52,598709,98423,True,False,concrete,18.0,0.75,N,precision,4.78,-2.98,-6.65,100.0
2025-01-02 04:26:33,09-3X-PL-001,151+866,S_1002693,19.151564872479316,-98.81744645865062,OP_13,JOB_1093,v1.2.0,-6,-3,-3,1,1419,153,medium,119.39,43.27,34.66,17.52,966,0.637,28,1268.73,False,1,1552,7.6,14.5,10.21,2274.2,1493.0,70.4,8.78,21.9,2.5,51,540566,78171,False,False,concrete,7.4,1.54,N,3-tie,6.46,2.6,14.17,100.0
2025-01-02 04:26:58,09-3X-PL-001,168+396,S_1002694,19.168612712854394,-98.79817493034885,OP_14,JOB_1094,v1.4.0,-9,-1,-4,-4,1434,153,medium,115.83,34.39,55.58,27.77,1047,0.734,250,1163.96,False,1,1613,8.9,9.0,11.9,6639.9,1634.0,71.8,17.98,20.1,1.2,41,558138,72500,False,False,concrete,13.8,0.68,N,3-tie,11.83,-1.82,-0.36,100.0
2025-01-02 04:27:34,09-3X-PL-001,283+914,S_1002695,19.283152124783648,-98.65950137862383,OP_15,JOB_1095,v1.3.1,-5,0,-10,-6,1440,147,medium,114.55,45.21,57.05,25.85,944,0.674,165,2625.07,False,2,1599,4.6,14.5,9.1,1880.3,1498.0,69.5,5.05,28.3,4.3,35,514276,11425,False,False,concrete,13.3,0.8,N,3-tie,5.31,-12.54,-13.0,100.0
2025-01-02 04:27:56,09-3X-PL-001,415+799,S_1002696,19.416822924303695,-98.50176706991935,OP_16,JOB_1096,v1.2.0,-6,2,-6,-4,1437,153,medium,118.65,47.3,49.61,16.75,1094,0.818,274,2375.01,False,2,1583,8.4,4.9,9.56,6953.9,1455.0,64.9,18.81,31.6,1.1,47,223905,18125,False,False,concrete,29.2,1.31,S,3-tie,6.83,-1.36,1.04,100.0
2025-01-02 04:28:27,09-3X-PL-001,466+245,S_1002697,19.466067556143262,-98.43995325719723,OP_17,JOB_1097,v1.3.1,-6,4,-10,-9,1442,142,rigid,109.27,39.85,46.27,28.31,882,0.473,44,1102.02,False,1,1740,6.6,14.4,9.04,4918.4,1475.0,66.8,16.47,15.0,2.7,47,435764,63160,False,False,concrete,12.0,0.89,S,3-tie,5.2,-2.18,-4.19,100.0
2025-01-02 04:29:05,09-3X-PL-001,375+046,S_1002698,19.375106386198876,-98.55024552944899,OP_18,JOB_1098,v1.4.0,-5,3,0,3,1433,152,rigid,101.53,43.21,43.63,23.4,1067,0.618,1,1437.55,False,1,1725,3.2,6.2,13.44,1459.5,1502.0,68.9,5.18,19.9,4.6,36,499066,50870,False,False,concrete,24.4,1.12,N,3-tie,5.76,4.06,-0.1,100.0
